
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 33a919c0-20d3-4b0f-b17d-93dc4cb10794 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
process_ID0000080                   1   condorpool 14.05     1    14.05          72.887   1.0  10.0        -        14.0    -       -             0        cn17644-enp5s0 
process_ID0000081                   1   condorpool 23.417    1    23.417         31.818   0.0  10.0        -        23.0    -       -             0        cn17653-ens4   
process_ID0000082                   1   condorpool 9.716     1    9.716          17.91    0.0  10.0        -        10.0    -       -             0        cn17639-ens4   
process_ID0000069                   1   condorpool 9.132     1    9.132          16.265   0.0  10.0        -        9.0     -       -             0        cn17642-enp5s0 
process_ID0000065                   1   condorpool 9.863     1    9.863          17.697   0.0  10.0        -        10.0    -       -             0        cn17647-ens4   
process_ID0000087                   1   condorpool 9.832     1    9.832          17.338   0.0  5.0         -        10.0    -       -             0        cn17637-ens4   
process_ID0000066                   1   condorpool 10.259    1    10.259         17.582   0.0  5.0         -        11.0    -       -             0        cn17658-enp5s0 
process_ID0000088                   1   condorpool 10.075    1    10.075         17.668   0.0  4.0         -        10.0    -       -             0        cn17658-enp5s0 
process_ID0000067                   1   condorpool 8.624     1    8.624          15.06    0.0  4.0         -        9.0     -       -             0        cn17660-enp5s0 
process_ID0000089                   1   condorpool 9.244     1    9.244          17.242   0.0  4.0         -        9.0     -       -             0        cn17636-enp5s0 
process_ID0000068                   1   condorpool 25.752    1    25.752         44.278   1.0  0.0         -        25.0    -       -             0        cn17637-ens4   
process_ID0000083                   1   condorpool 9.391     1    9.391          16.694   0.0  9.0         -        10.0    -       -             0        cn17637-ens4   
process_ID0000084                   1   condorpool 11.283    1    11.283         20.253   1.0  10.0        -        12.0    -       -             0        cn17662-enp5s0 
process_ID0000085                   1   condorpool 8.154     1    8.154          15.164   0.0  10.0        -        8.0     -       -             0        cn17658-enp5s0 
process_ID0000064                   1   condorpool 9.725     1    9.725          17.368   0.0  19.0        -        10.0    -       -             0        cn17653-ens4   
process_ID0000086                   1   condorpool 9.015     1    9.015          16.027   0.0  12.0        -        10.0    -       -             0        cn17651-ens4   
