
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# e5ed9288-3074-4626-b290-5d3d7be448ac (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.345     1    3.345          0.173    0.0  15.0        -        3.0     -       -             0        cn17639-ens4   
process_ID0000069                   1   condorpool 3.273     1    3.273          7.616    0.0  0.0         -        4.0     -       -             0        cn17642-enp5s0 
process_ID0000065                   1   condorpool 3.157     1    3.157          7.548    0.0  0.0         -        4.0     -       -             0        cn17639-ens4   
process_ID0000076                   1   condorpool 3.643     1    3.643          8.181    0.0  1.0         -        3.0     -       -             0        cn17635-ens4   
process_ID0000066                   1   condorpool 3.523     1    3.523          6.024    0.0  1.0         -        3.0     -       -             0        cn17640-enp5s0 
process_ID0000077                   1   condorpool 3.59      1    3.59           6.011    0.0  0.0         -        4.0     -       -             0        cn17662-enp5s0 
process_ID0000067                   1   condorpool 3.661     1    3.661          5.863    0.0  0.0         -        4.0     -       -             0        cn17642-enp5s0 
process_ID0000078                   1   condorpool 3.677     1    3.677          5.961    0.0  0.0         -        4.0     -       -             0        cn17639-ens4   
process_ID0000068                   1   condorpool 3.543     1    3.543          5.811    0.0  0.0         -        4.0     -       -             0        cn17635-ens4   
process_ID0000079                   1   condorpool 3.591     1    3.591          6.069    0.0  0.0         -        4.0     -       -             0        cn17640-enp5s0 
process_ID0000072                   1   condorpool 3.388     1    3.388          8.048    0.0  0.0         -        4.0     -       -             0        cn17662-enp5s0 
process_ID0000073                   1   condorpool 3.417     1    3.417          8.044    0.0  1.0         -        3.0     -       -             0        cn17642-enp5s0 
process_ID0000074                   1   condorpool 3.156     1    3.156          7.864    0.0  1.0         -        3.0     -       -             0        cn17639-ens4   
process_ID0000064                   1   condorpool 3.303     1    3.303          7.821    0.0  0.0         -        3.0     -       -             0        cn17635-ens4   
process_ID0000075                   1   condorpool 3.349     1    3.349          7.958    1.0  0.0         -        3.0     -       -             0        cn17640-enp5s0 
process_ID0000070                   1   condorpool 3.503     1    3.503          5.854    1.0  0.0         -        4.0     -       -             0        cn17662-enp5s0 
process_ID0000071                   1   condorpool 3.542     1    3.542          5.903    0.0  0.0         -        4.0     -       -             0        cn17642-enp5s0 
process_ID0000087                   1   condorpool 3.925     1    3.925          5.869    0.0  0.0         -        4.0     -       -             0        cn17642-enp5s0 
process_ID0000088                   1   condorpool 3.79      1    3.79           7.959    0.0  0.0         -        4.0     -       -             0        cn17639-ens4   
process_ID0000089                   1   condorpool 3.381     1    3.381          7.702    0.0  0.0         -        4.0     -       -             0        cn17635-ens4   
process_ID0000083                   1   condorpool 3.139     1    3.139          7.758    0.0  0.0         -        6.0     -       -             0        cn17640-enp5s0 
process_ID0000094                   1   condorpool 3.219     1    3.219          7.839    1.0  1.0         -        5.0     -       -             0        cn17662-enp5s0 
process_ID0000084                   1   condorpool 3.187     1    3.187          7.484    1.0  1.0         -        3.0     -       -             0        cn17642-enp5s0 
process_ID0000095                   1   condorpool 3.148     1    3.148          7.578    1.0  1.0         -        3.0     -       -             0        cn17639-ens4   
process_ID0000085                   1   condorpool 3.137     1    3.137          7.471    1.0  0.0         -        3.0     -       -             0        cn17635-ens4   
process_ID0000086                   1   condorpool 3.175     1    3.175          7.703    1.0  0.0         -        3.0     -       -             0        cn17640-enp5s0 
process_ID0000090                   1   condorpool 3.376     1    3.376          7.637    1.0  0.0         -        4.0     -       -             0        cn17662-enp5s0 
process_ID0000080                   1   condorpool 3.62      1    3.62           8.1      0.0  0.0         -        4.0     -       -             0        cn17642-enp5s0 
process_ID0000091                   1   condorpool 3.133     1    3.133          7.918    0.0  0.0         -        4.0     -       -             0        cn17639-ens4   
process_ID0000081                   1   condorpool 3.289     1    3.289          7.974    0.0  0.0         -        4.0     -       -             0        cn17635-ens4   
process_ID0000092                   1   condorpool 3.194     1    3.194          7.85     0.0  1.0         -        3.0     -       -             0        cn17640-enp5s0 
process_ID0000082                   1   condorpool 3.452     1    3.452          7.984    0.0  1.0         -        3.0     -       -             0        cn17662-enp5s0 
process_ID0000093                   1   condorpool 3.318     1    3.318          7.82     0.0  0.0         -        3.0     -       -             0        cn17642-enp5s0 
reduce_ID0000098                    1   condorpool 0.997     1    0.997          1.673    0.0  1.0         -        1.0     -       -             0        cn17642-enp5s0 
reduce_ID0000097                    1   condorpool 1.003     1    1.003          1.733    0.0  1.0         -        1.0     -       -             0        cn17639-ens4   
reduce_ID0000096                    1   condorpool 0.985     1    0.985          1.685    0.0  1.0         -        1.0     -       -             0        cn17635-ens4   
reduce_ID0000102                    1   condorpool 1.007     1    1.007          1.678    0.0  0.0         -        1.0     -       -             0        cn17640-enp5s0 
reduce_ID0000101                    1   condorpool 0.999     1    0.999          1.702    0.0  0.0         -        1.0     -       -             0        cn17662-enp5s0 
reduce_ID0000100                    1   condorpool 1.01      1    1.01           1.779    0.0  0.0         -        1.0     -       -             0        cn17642-enp5s0 
reduce_ID0000099                    1   condorpool 0.991     1    0.991          1.738    0.0  0.0         -        1.0     -       -             0        cn17639-ens4   
reduce_ID0000103                    1   condorpool 0.987     1    0.987          1.724    0.0  0.0         -        1.0     -       -             0        cn17635-ens4   
reduce_ID0000106                    1   condorpool 0.977     1    0.977          1.613    0.0  0.0         -        1.0     -       -             0        cn17642-enp5s0 
reduce_ID0000105                    1   condorpool 0.968     1    0.968          1.623    0.0  0.0         -        1.0     -       -             0        cn17639-ens4   
reduce_ID0000104                    1   condorpool 0.964     1    0.964          1.617    0.0  0.0         -        1.0     -       -             0        cn17635-ens4   
reduce_ID0000107                    1   condorpool 0.967     1    0.967          1.625    0.0  0.0         -        1.0     -       -             0        cn17640-enp5s0 
reduce_ID0000109                    1   condorpool 0.962     1    0.962          1.611    0.0  1.0         -        1.0     -       -             0        cn17642-enp5s0 
reduce_ID0000108                    1   condorpool 0.971     1    0.971          1.62     0.0  0.0         -        1.0     -       -             0        cn17639-ens4   
reduce_ID0000110                    1   condorpool 0.969     1    0.969          1.614    0.0  0.0         -        1.0     -       -             0        cn17642-enp5s0 
stage_out_remote_condorpool_12_0    1   condorpool 2.657     1    2.657          0.157    0.0  1.0         -        3.0     -       -             0        cn17642-enp5s0 
