
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# ca1618eb-ad56-45c9-85a2-4c8f223fba6f (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
reduce_ID0000051                    1   condorpool 6.209     1    6.209          0.25     0.0  2.0         -        7.0     -       -             0        cn17655-ens4   
reduce_ID0000055                    1   condorpool 6.785     1    6.785          0.286    0.0  4.0         -        7.0     -       -             0        cn17641-ens4   
reduce_ID0000049                    1   condorpool 6.842     1    6.842          0.312    0.0  4.0         -        7.0     -       -             0        cn17658-enp5s0 
reduce_ID0000048                    1   condorpool 7.067     1    7.067          0.255    0.0  7.0         -        7.0     -       -             0        cn17643-ens4   
reduce_ID0000050                    1   condorpool 6.923     1    6.923          0.304    0.0  7.0         -        7.0     -       -             0        cn17651-ens4   
stage_out_remote_condorpool_6_1     1   condorpool 8.464     1    8.464          1.179    0.0  2.0         -        8.0     -       -             0        cn17643-ens4   
stage_out_remote_condorpool_6_0     1   condorpool 8.362     1    8.362          1.204    0.0  1.0         -        9.0     -       -             0        cn17651-ens4   
reduce_ID0000058                    1   condorpool 12.979    1    12.979         0.525    0.0  0.0         -        14.0    -       -             0        cn17639-ens4   
reduce_ID0000057                    1   condorpool 12.49     1    12.49          0.499    0.0  0.0         -        13.0    -       -             0        cn17655-ens4   
reduce_ID0000056                    1   condorpool 16.219    1    16.219         0.547    0.0  9.0         -        16.0    -       -             0        cn17643-ens4   
reduce_ID0000059                    1   condorpool 10.195    1    10.195         0.481    0.0  4.0         -        11.0    -       -             0        cn17651-ens4   
stage_out_remote_condorpool_7_1     1   condorpool 8.776     1    8.776          1.223    0.0  1.0         -        9.0     -       -             0        cn17639-ens4   
stage_out_remote_condorpool_7_0     1   condorpool 8.725     1    8.725          1.152    0.0  0.0         -        9.0     -       -             0        cn17655-ens4   
reduce_ID0000061                    1   condorpool 21.645    1    21.645         1.009    0.0  4.0         -        22.0    -       -             0        cn17639-ens4   
reduce_ID0000060                    1   condorpool 20.771    1    20.771         0.965    0.0  9.0         -        21.0    -       -             0        cn17655-ens4   
stage_out_remote_condorpool_8_0     1   condorpool 12.213    1    12.213         1.266    0.0  3.0         -        12.0    -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_8_1     1   condorpool 10.003    1    10.003         0.95     0.0  2.0         -        10.0    -       -             0        cn17641-ens4   
reduce_ID0000062                    1   condorpool 53.106    1    53.106         2.022    0.0  2.0         -        53.0    -       -             0        cn17643-ens4   
stage_out_remote_condorpool_9_0     1   condorpool 16.987    1    16.987         2.022    0.0  1.0         -        17.0    -       -             0        cn17643-ens4   
